service_point,visit_date,V_kg,capacity_kg,lat,lon,V_fill,VI,GR,V_kg_mean,V_kg_std,inv_fill,abs_z_fill,anomaly_score,is_anomaly
ISN Eyup Sultan Utrecht,2024-04-01,545.51,750.0,52.0758049,5.0944484,0.7273466666666667,3.0,181.83666666666667,407.29333333333335,93.6309552801137,0.2726533333333333,0.8654885050403359,0.5339728767610694,0
ISN Eyup Sultan Utrecht,2024-04-05,410.6,750.0,52.0758049,5.0944484,0.5474666666666667,4.0,102.65,422.22499999999997,83.74027865967474,0.45253333333333334,0.23303958629223215,0.48298999434463086,0
ISN Eyup Sultan Utrecht,2024-04-08,500.3,750.0,52.0758049,5.0944484,0.6670666666666667,3.0,166.76666666666668,421.6583333333333,83.08763407792188,0.3329333333333333,0.6535470950885031,0.5204857984147152,0
ISN Eyup Sultan Utrecht,2024-04-12,270.62,750.0,52.0758049,5.0944484,0.3608266666666667,4.0,67.655,410.4766666666667,99.53175587050924,0.6391733333333334,0.4231771481704432,0.4818183284019034,0
ISN Eyup Sultan Utrecht,2024-04-15,515.97,750.0,52.0758049,5.0944484,0.68796,3.0,171.99,434.33833333333337,105.66540539205175,0.31204,0.7270069909952763,0.5249013006954225,0
ISN Eyup Sultan Utrecht,2024-04-19,462.66,750.0,52.0758049,5.0944484,0.61688,4.0,115.665,450.9433333333333,99.88870980579651,0.38312,0.4770933310852517,0.4903593836789081,0
ISN Eyup Sultan Utrecht,2024-04-22,609.37,750.0,52.0758049,5.0944484,0.8124933333333333,3.0,203.12333333333333,461.5866666666666,114.33743283223838,0.1875066666666667,1.1648598485378814,0.5489408003116966,0
ISN Eyup Sultan Utrecht,2024-04-26,540.05,750.0,52.0758049,5.0944484,0.7200666666666666,4.0,135.0125,483.16166666666663,115.00366384018646,0.27993333333333337,0.8398923958092583,0.5118781380632764,0
ISN Eyup Sultan Utrecht,2024-04-29,698.85,750.0,52.0758049,5.0944484,0.9318000000000001,3.0,232.95000000000002,516.2533333333333,145.45555866541022,0.06819999999999993,1.5843360122735597,0.585360407567055,1
ISN Eyup Sultan Utrecht,2024-05-03,806.08,750.0,52.0758049,5.0944484,1.0747733333333334,4.0,201.52,605.4966666666666,127.7999411058806,-0.07477333333333336,2.087022970670707,0.616608531974614,1
ISN Eyup Sultan Utrecht,2024-05-06,509.37,750.0,52.0758049,5.0944484,0.67916,3.0,169.79,604.3966666666666,128.74950619969985,0.32084,0.6960666391774903,0.544649859271021,0
ISN Eyup Sultan Utrecht,2024-05-10,791.28,750.0,52.0758049,5.0944484,1.05504,4.0,197.82,659.1666666666666,126.26936044292981,-0.05503999999999998,2.017641575685369,0.6146513942557539,1
ISN Eyup Sultan Utrecht,2024-05-13,564.38,750.0,52.0758049,5.0944484,0.7525066666666667,3.0,188.12666666666667,651.6683333333334,131.062741527356,0.24749333333333334,0.9539497836466415,0.5600944852218078,1
ISN Eyup Sultan Utrecht,2024-05-17,890.42,750.0,52.0758049,5.0944484,1.1872266666666667,4.0,222.605,710.0633333333334,148.30445774374587,-0.18722666666666665,2.4824031634452606,0.6502243552905267,1
ISN Eyup Sultan Utrecht,2024-05-20,515.09,750.0,52.0758049,5.0944484,0.6867866666666667,3.0,171.6966666666667,679.4366666666666,168.6605861091041,0.31321333333333334,0.7228816107529048,0.5557158324813607,0
ISN Eyup Sultan Utrecht,2024-05-24,550.9,750.0,52.0758049,5.0944484,0.7345333333333333,4.0,137.725,636.9066666666666,162.39599867812794,0.26546666666666674,0.8907564590248606,0.5349450024159762,0
ISN Eyup Sultan Utrecht,2024-05-27,529.7,750.0,52.0758049,5.0944484,0.7062666666666667,3.0,176.5666666666667,640.295,159.3870039557801,0.2937333333333333,0.7913722986404581,0.5538005620067719,0
ISN Eyup Sultan Utrecht,2024-05-31,151.45,750.0,52.0758049,5.0944484,0.20193333333333333,4.0,37.8625,533.6566666666666,234.50528528514351,0.7980666666666667,0.9818380157652215,0.5476547481923836,0
ISN Eyup Sultan Utrecht,2024-06-03,299.3,750.0,52.0758049,5.0944484,0.3990666666666667,3.0,99.76666666666667,489.4766666666667,251.88550324833412,0.6009333333333333,0.28872725572588304,0.5471212694175797,0
ISN Eyup Sultan Utrecht,2024-06-07,749.1,750.0,52.0758049,5.0944484,0.9988,4.0,187.275,465.92333333333335,210.02461538273687,0.0011999999999999789,1.8199045999771561,0.6016651499629303,1
ISN Eyup Sultan Utrecht,2024-06-10,637.12,750.0,52.0758049,5.0944484,0.8494933333333333,3.0,212.37333333333333,486.2616666666666,221.3417023894651,0.15050666666666668,1.29494996413539,0.585363757525189,1
ISN Eyup Sultan Utrecht,2024-06-14,575.12,750.0,52.0758049,5.0944484,0.7668266666666667,4.0,143.78,490.29833333333335,222.97114938185734,0.23317333333333334,1.0042981743319475,0.5451590019310127,0
ISN Eyup Sultan Utrecht,2024-06-17,326.18,750.0,52.0758049,5.0944484,0.43490666666666666,3.0,108.72666666666667,456.37833333333333,231.11019228209418,0.5650933333333333,0.16271564104980998,0.5377487408648711,0
ISN Eyup Sultan Utrecht,2024-06-21,419.59,750.0,52.0758049,5.0944484,0.5594533333333332,4.0,104.8975,501.0683333333333,180.80294316372877,0.44054666666666675,0.27518409581373104,0.5052246946497689,0
ISN Eyup Sultan Utrecht,2024-06-24,624.32,750.0,52.0758049,5.0944484,0.8324266666666668,3.0,208.10666666666668,555.2383333333333,155.12749652033497,0.16757333333333324,1.2349444333372603,0.5693103725600159,1
ISN Eyup Sultan Utrecht,2024-06-28,621.14,750.0,52.0758049,5.0944484,0.8281866666666666,4.0,155.285,533.9116666666667,129.88797056181352,0.17181333333333337,1.2200368092795995,0.5401184418735284,0
ISN Eyup Sultan Utrecht,2024-07-01,434.9,750.0,52.0758049,5.0944484,0.5798666666666666,3.0,144.96666666666667,500.2083333333333,123.84691072718178,0.42013333333333336,0.3469563361668071,0.5135029568860652,0
ISN Eyup Sultan Utrecht,2024-07-08,651.22,750.0,52.0758049,5.0944484,0.8682933333333334,7.0,93.03142857142858,512.8916666666668,136.321568714076,0.13170666666666664,1.3610498066552053,0.5224596766599416,0
ISN Eyup Sultan Utrecht,2024-07-12,680.42,750.0,52.0758049,5.0944484,0.9072266666666666,4.0,170.105,571.9316666666667,114.19983965254305,0.09277333333333337,1.4979374237884393,0.5667540989364347,1
ISN Eyup Sultan Utrecht,2024-07-15,652.57,750.0,52.0758049,5.0944484,0.8700933333333334,3.0,217.52333333333334,610.7616666666667,88.83238247771217,0.12990666666666661,1.3673785149815707,0.579060163628987,1
ISN Eyup Sultan Utrecht,2024-07-19,502.23,750.0,52.0758049,5.0944484,0.66964,4.0,125.5575,590.4133333333333,98.55650879909729,0.33036,0.6625948040291586,0.5145425038567177,0
ISN Eyup Sultan Utrecht,2024-07-22,418.8,750.0,52.0758049,5.0944484,0.5584,3.0,139.6,556.69,118.53299624998884,0.4416,0.2714806294597843,0.5181820200243326,0
ISN Eyup Sultan Utrecht,2024-07-26,402.05,750.0,52.0758049,5.0944484,0.5360666666666667,4.0,100.5125,551.215,125.81830371611225,0.4639333333333333,0.19295776689191882,0.5019952781227063,0
ISN Eyup Sultan Utrecht,2024-07-29,399.16,750.0,52.0758049,5.0944484,0.5322133333333333,3.0,133.05333333333334,509.205,127.81385695612138,0.4677866666666667,0.17940964314140337,0.5172689797240873,0
ISN Eyup Sultan Utrecht,2024-08-02,583.01,750.0,52.0758049,5.0944484,0.7773466666666666,4.0,145.7525,492.9700000000001,106.0500453559538,0.22265333333333337,1.0412859585504823,0.5196898451752752,0
ISN Eyup Sultan Utrecht,2024-08-05,302.52,750.0,52.0758049,5.0944484,0.40336,3.0,100.83999999999999,434.6283333333334,96.55009340578863,0.5966400000000001,0.2736321143844785,0.5002115241041052,0
ISN Eyup Sultan Utrecht,2024-08-09,338.6,750.0,52.0758049,5.0944484,0.4514666666666667,4.0,84.65,407.35666666666674,96.74564107321062,0.5485333333333333,0.10449152444724934,0.4830929794389476,0
ISN Eyup Sultan Utrecht,2024-08-12,255.86,750.0,52.0758049,5.0944484,0.3411466666666667,3.0,85.28666666666668,380.2,114.18754590584658,0.6588533333333333,0.49237102587203685,0.4942849281562559,0
ISN Eyup Sultan Utrecht,2024-08-16,447.69,750.0,52.0758049,5.0944484,0.59692,4.0,111.9225,387.8066666666667,117.40893282313101,0.40308,0.40691498764400125,0.48231136388549933,0
ISN Eyup Sultan Utrecht,2024-08-19,320.98,750.0,52.0758049,5.0944484,0.42797333333333337,3.0,106.99333333333334,374.77666666666664,120.20191956315207,0.5720266666666667,0.18709288793655018,0.49647215497466674,0
ISN Eyup Sultan Utrecht,2024-08-23,219.7,750.0,52.0758049,5.0944484,0.2929333333333333,4.0,54.925,314.22499999999997,78.65256861666872,0.7070666666666667,0.6618866503767544,0.4697430822637673,0
ISN Eyup Sultan Utrecht,2024-08-26,606.13,750.0,52.0758049,5.0944484,0.8081733333333333,3.0,202.04333333333332,364.82666666666665,141.8728182093613,0.1918266666666667,1.1496709485546046,0.5467793910555858,0
ISN Eyup Sultan Utrecht,2024-08-30,653.16,750.0,52.0758049,5.0944484,0.87088,4.0,163.29,417.25333333333333,182.53570803178897,0.12912,1.3701443949167966,0.5559542868768885,0
ISN Eyup Sultan Utrecht,2024-09-02,545.9,750.0,52.0758049,5.0944484,0.7278666666666667,3.0,181.96666666666667,465.5933333333333,169.16148895852902,0.27213333333333334,0.8673167985568413,0.5467299919408138,0
ISN Eyup Sultan Utrecht,2024-09-06,344.23,750.0,52.0758049,5.0944484,0.45897333333333334,4.0,86.0575,448.34999999999997,176.4667565293811,0.5410266666666667,0.07809846676025935,0.4988264537190497,0
ISN Eyup Sultan Utrecht,2024-09-09,461.64,750.0,52.0758049,5.0944484,0.61552,3.0,153.88,471.7933333333333,165.14148402708068,0.38448000000000004,0.47231164034977563,0.5229221094458317,0
ISN Eyup Sultan Utrecht,2024-09-13,501.64,750.0,52.0758049,5.0944484,0.6688533333333333,4.0,125.41,518.7833333333333,109.9545023483194,0.3311466666666667,0.6598289240939321,0.5063361771466834,0
ISN Eyup Sultan Utrecht,2024-09-16,562.11,750.0,52.0758049,5.0944484,0.74948,3.0,187.37,511.44666666666666,104.28304055150373,0.25051999999999996,0.9433081777941608,0.5466204711350322,0
ISN Eyup Sultan Utrecht,2024-09-20,383.4,750.0,52.0758049,5.0944484,0.5112,4.0,95.85,466.4866666666667,87.81757584143702,0.4888,0.10552783334620576,0.49028895547669077,0
ISN Eyup Sultan Utrecht,2024-09-23,365.31,750.0,52.0758049,5.0944484,0.48708,3.0,121.77,436.3883333333333,86.08648614426376,0.51292,0.0207231417729111,0.5107923997795315,0
ISN Eyup Sultan Utrecht,2024-09-27,485.68,750.0,52.0758049,5.0944484,0.6475733333333333,4.0,121.42,459.9633333333333,74.37236278797748,0.35242666666666667,0.5850095278800138,0.49596145527010727,0
ISN Eyup Sultan Utrecht,2024-09-30,646.42,750.0,52.0758049,5.0944484,0.8618933333333333,3.0,215.47333333333333,490.76,106.51658180771616,0.1381066666666667,1.3385477326059063,0.5648042116351344,1
ISN Eyup Sultan Utrecht,2024-10-04,376.75,750.0,52.0758049,5.0944484,0.5023333333333333,4.0,94.1875,469.945,115.76634342502089,0.4976666666666667,0.07435308492373967,0.49131450899009904,0
ISN Eyup Sultan Utrecht,2024-10-07,301.64,750.0,52.0758049,5.0944484,0.40218666666666664,3.0,100.54666666666667,426.5333333333333,122.90970696680762,0.5978133333333333,0.27775749462685007,0.5000444122154516,0
ISN Eyup Sultan Utrecht,2024-10-11,509.73,750.0,52.0758049,5.0944484,0.67964,4.0,127.4325,447.5883333333333,124.84815023325947,0.32036,0.6977542947311879,0.5039981512644716,0
ISN Eyup Sultan Utrecht,2024-10-14,428.66,750.0,52.0758049,5.0944484,0.5715466666666666,3.0,142.88666666666668,458.1466666666667,119.04200127125945,0.42845333333333335,0.3177036399027187,0.505853092955494,0
ISN Eyup Sultan Utrecht,2024-10-18,381.64,750.0,52.0758049,5.0944484,0.5088533333333333,4.0,95.41,440.8066666666666,121.77530318856334,0.49114666666666673,0.09727707286146269,0.4864967911607906,0
ISN Eyup Sultan Utrecht,2024-10-21,329.54,750.0,52.0758049,5.0944484,0.4393866666666667,3.0,109.84666666666668,387.99333333333334,74.18094301548408,0.5606133333333333,0.14696418921530072,0.4989211416052744,0
ISN Eyup Sultan Utrecht,2024-10-25,275.62,750.0,52.0758049,5.0944484,0.36749333333333334,4.0,68.905,371.1383333333333,87.53384360729561,0.6325066666666667,0.3997374877024237,0.4766946183784346,0
ISN Eyup Sultan Utrecht,2024-10-28,580.86,750.0,52.0758049,5.0944484,0.7744800000000001,3.0,193.62,417.675,113.55180311205915,0.22551999999999994,1.0312069045492342,0.5399002263789148,0
ISN Eyup Sultan Utrecht,2024-11-01,431.0,750.0,52.0758049,5.0944484,0.5746666666666667,4.0,107.75,404.55333333333334,105.01468824248589,0.42533333333333334,0.3286734010017519,0.4816462698977442,0
ISN Eyup Sultan Utrecht,2024-11-04,697.23,750.0,52.0758049,5.0944484,0.92964,3.0,232.41,449.315,160.12325424497175,0.07035999999999998,1.5767415622819212,0.5854109103803325,1
ISN Eyup Sultan Utrecht,2024-11-08,140.87,750.0,52.0758049,5.0944484,0.18782666666666667,4.0,35.2175,409.18666666666667,204.49645294397286,0.8121733333333333,1.0314363373155506,0.5257915900609622,0
ISN Eyup Sultan Utrecht,2024-11-11,240.08,750.0,52.0758049,5.0944484,0.3201066666666667,3.0,80.02666666666667,394.2766666666667,214.4824565941618,0.6798933333333332,0.5663465943091065,0.5235661022608329,0
ISN Eyup Sultan Utrecht,2024-11-15,196.74,750.0,52.0758049,5.0944484,0.26232,4.0,49.185,381.12999999999994,225.35214310052572,0.73768,0.7695215712459001,0.5204475667218054,0
ISN Eyup Sultan Utrecht,2024-11-18,432.11,750.0,52.0758049,5.0944484,0.5761466666666667,3.0,144.03666666666666,356.33833333333337,206.36718202433852,0.4238533333333333,0.3338770056256524,0.5251122973182656,0
ISN Eyup Sultan Utrecht,2024-11-22,349.03,750.0,52.0758049,5.0944484,0.4653733333333333,4.0,87.2575,342.67666666666673,203.12374038173496,0.5346266666666667,0.05559639271096071,0.5041226702053536,0
ISN Eyup Sultan Utrecht,2024-11-25,192.6,750.0,52.0758049,5.0944484,0.2568,3.0,64.2,258.57166666666666,110.1538043676496,0.7432000000000001,0.7889296101134204,0.4864037851073504,0
ISN Eyup Sultan Utrecht,2024-11-29,420.2,750.0,52.0758049,5.0944484,0.5602666666666667,4.0,105.05,305.12666666666667,109.48527821888403,0.4397333333333333,0.2780437343908298,0.4782867706506507,0
ISN Eyup Sultan Utrecht,2024-12-02,375.85,750.0,52.0758049,5.0944484,0.5011333333333333,3.0,125.28333333333335,327.75500000000005,107.36256605539839,0.4988666666666667,0.07013394603949623,0.5020470092573124,0
ISN Eyup Sultan Utrecht,2024-12-06,357.4,750.0,52.0758049,5.0944484,0.4765333333333333,4.0,89.35,354.5316666666667,86.0761982005854,0.5234666666666667,0.016358401087495963,0.4841618762973409,0
ISN Eyup Sultan Utrecht,2024-12-09,629.68,750.0,52.0758049,5.0944484,0.8395733333333333,3.0,209.89333333333332,387.46,141.582566864709,0.16042666666666672,1.2600717493589768,0.5584524355399406,0
ISN Eyup Sultan Utrecht,2024-12-13,307.25,750.0,52.0758049,5.0944484,0.4096666666666667,4.0,76.8125,380.49666666666667,144.84057948885203,0.5903333333333334,0.25145819558173194,0.48405185769472847,0
ISN Eyup Sultan Utrecht,2024-12-16,211.76,750.0,52.0758049,5.0944484,0.28234666666666663,3.0,70.58666666666666,383.69,139.9997774283938,0.7176533333333334,0.6991088311999696,0.49593222720913355,0
ISN Eyup Sultan Utrecht,2024-12-20,153.63,750.0,52.0758049,5.0944484,0.20484,4.0,38.4075,339.26166666666666,165.982559977446,0.79516,0.9716183238011646,0.5012054600669635,0
ISN Eyup Sultan Utrecht,2024-12-22,250.94,750.0,52.0758049,5.0944484,0.33458666666666664,2.0,125.47,318.4433333333333,168.29298484092095,0.6654133333333334,0.5154356517725683,0.5290545473157346,0
ISN Eyup Sultan Utrecht,2024-12-27,823.15,750.0,52.0758049,5.0944484,1.0975333333333332,5.0,164.63,396.0683333333333,267.8320359790189,-0.09753333333333325,2.167045971508525,0.6274980973405858,1
ISN Eyup Sultan Utrecht,2024-12-30,519.69,750.0,52.0758049,5.0944484,0.6929200000000001,3.0,173.23000000000002,377.7366666666667,251.93713625955672,0.3070799999999999,0.7444460983834831,0.5583569404915497,0
ISN Eyup Sultan Utrecht,2025-01-06,934.96,750.0,52.0758049,5.0944484,1.2466133333333334,7.0,133.56571428571428,482.355,333.83262337584654,-0.24661333333333335,2.691203658894379,0.661693359053307,1
ISN Eyup Sultan Utrecht,2025-01-10,425.45,750.0,52.0758049,5.0944484,0.5672666666666667,4.0,106.3625,517.9699999999999,309.7182777299393,0.4327333333333333,0.30265537788225033,0.546817019329581,0
ISN Eyup Sultan Utrecht,2025-01-13,514.4,750.0,52.0758049,5.0944484,0.6858666666666666,3.0,171.46666666666667,578.0983333333332,255.03084844125522,0.3141333333333334,0.719646937608318,0.5686015183108651,1
ISN Eyup Sultan Utrecht,2025-01-17,321.88,750.0,52.0758049,5.0944484,0.42917333333333335,4.0,80.47,589.9216666666667,237.89921407324255,0.5708266666666666,0.18287374905230672,0.5339994327239372,0
ISN Eyup Sultan Utrecht,2025-01-20,430.63,750.0,52.0758049,5.0944484,0.5741733333333333,3.0,143.54333333333332,524.5016666666667,213.67260071582987,0.4258266666666667,0.3269388661271184,0.5413369250723447,0
ISN Eyup Sultan Utrecht,2025-01-24,275.86,750.0,52.0758049,5.0944484,0.3678133333333333,4.0,68.965,483.8633333333333,236.71526479436525,0.6321866666666667,0.3986123839999588,0.5268277947721477,0
ISN Eyup Sultan Utrecht,2025-01-27,507.68,750.0,52.0758049,5.0944484,0.6769066666666667,3.0,169.22666666666666,412.65000000000003,96.76939681531422,0.32309333333333334,0.6881440339392998,0.5226095584267817,0
ISN Eyup Sultan Utrecht,2025-01-31,221.09,750.0,52.0758049,5.0944484,0.2947866666666667,4.0,55.2725,378.59,123.60620761110556,0.7052133333333332,0.6553704247666449,0.4817688499327716,0
ISN Eyup Sultan Utrecht,2025-02-03,442.62,750.0,52.0758049,5.0944484,0.59016,3.0,147.54,366.6266666666667,110.62479788305329,0.40984,0.38314717192942943,0.5015961657808578,0
ISN Eyup Sultan Utrecht,2025-02-07,345.55,750.0,52.0758049,5.0944484,0.46073333333333333,4.0,86.3875,370.57166666666666,109.1217788375281,0.5392666666666667,0.07191039639670224,0.47966287105808153,0
ISN Eyup Sultan Utrecht,2025-02-10,286.28,750.0,52.0758049,5.0944484,0.38170666666666664,3.0,95.42666666666666,346.5133333333333,109.14492597764857,0.6182933333333334,0.3497641315846061,0.49176327905359773,0
ISN Eyup Sultan Utrecht,2025-02-14,408.74,750.0,52.0758049,5.0944484,0.5449866666666667,4.0,102.185,368.66,105.35700242508672,0.45501333333333327,0.22432003259812913,0.4795059013458622,0
ISN Eyup Sultan Utrecht,2025-02-17,350.41,750.0,52.0758049,5.0944484,0.46721333333333337,3.0,116.80333333333334,342.4483333333333,80.47941734795539,0.5327866666666666,0.049127046421787085,0.5000818633230417,0
ISN Eyup Sultan Utrecht,2025-02-21,202.02,750.0,52.0758049,5.0944484,0.26936,4.0,50.505,339.27,86.39021240858082,0.73064,0.7447692897916716,0.47178742731226686,0
ISN Eyup Sultan Utrecht,2025-02-24,490.91,750.0,52.0758049,5.0944484,0.6545466666666667,3.0,163.63666666666668,347.3183333333333,99.2382558122944,0.3454533333333333,0.6095274127295625,0.5106266214015632,0
ISN Eyup Sultan Utrecht,2025-02-28,491.98,750.0,52.0758049,5.0944484,0.6559733333333334,4.0,122.995,371.72333333333336,115.40485581926956,0.3440266666666666,0.6145435000697187,0.4922351131307028,0
ISN Eyup Sultan Utrecht,2025-03-03,371.91,750.0,52.0758049,5.0944484,0.49588000000000004,3.0,123.97000000000001,385.99500000000006,107.76714949371042,0.5041199999999999,0.05166349359069702,0.5045436223344607,0
ISN Eyup Sultan Utrecht,2025-03-07,164.86,750.0,52.0758049,5.0944484,0.21981333333333336,4.0,41.215,345.34833333333336,138.95268020684733,0.7801866666666666,0.9189728463899928,0.4908489261489527,0
ISN Eyup Sultan Utrecht,2025-03-10,464.26,750.0,52.0758049,5.0944484,0.6190133333333333,3.0,154.75333333333333,364.3233333333333,147.30464821812782,0.3809866666666667,0.4845940224350179,0.5140377845702753,0
ISN Eyup Sultan Utrecht,2025-03-14,193.33,750.0,52.0758049,5.0944484,0.25777333333333335,4.0,48.3325,362.875,149.2494951080228,0.7422266666666666,0.7855074196850894,0.4906541857109578,0
ISN Eyup Sultan Utrecht,2025-03-17,410.14,750.0,52.0758049,5.0944484,0.5468533333333333,3.0,136.71333333333334,349.41333333333336,138.65841419353671,0.4531466666666667,0.23088313752917428,0.5070392171672206,0
ISN Eyup Sultan Utrecht,2025-03-21,257.49,750.0,52.0758049,5.0944484,0.34332,4.0,64.3725,310.33166666666665,122.54889953266154,0.6566799999999999,0.4847296965594626,0.47518398173138215,0
ISN Eyup Sultan Utrecht,2025-03-24,698.96,750.0,52.0758049,5.0944484,0.9319466666666667,3.0,232.98666666666668,364.84,202.23961224250735,0.0680533333333333,1.584851684803856,0.5911808175353461,1
ISN Eyup Sultan Utrecht,2025-03-28,366.67,750.0,52.0758049,5.0944484,0.48889333333333335,4.0,91.6675,398.47499999999997,177.61068264606087,0.5111066666666666,0.02709872942021242,0.499947639422941,0
ISN Eyup Sultan Utrecht,2025-03-31,291.76,750.0,52.0758049,5.0944484,0.3890133333333333,3.0,97.25333333333333,369.72499999999997,178.78972171240642,0.6109866666666667,0.3240742637116566,0.5080951236910592,0
ISN Eyup Sultan Utrecht,2025-04-04,513.51,750.0,52.0758049,5.0944484,0.68468,4.0,128.3775,423.0883333333333,162.66645695000065,0.31532000000000004,0.7154746780450105,0.5111234656319542,0
ISN Eyup Sultan Utrecht,2025-04-07,628.86,750.0,52.0758049,5.0944484,0.83848,3.0,209.62,459.5416666666667,182.4845897512073,0.16152,1.2562276450422218,0.5685875031560941,1
ISN Eyup Sultan Utrecht,2025-04-11,447.5,750.0,52.0758049,5.0944484,0.5966666666666667,4.0,111.875,491.21000000000004,154.79402649973218,0.4033333333333333,0.40602428054621653,0.4968329940289312,0
ISN Eyup Sultan Utrecht,2025-04-14,719.36,750.0,52.0758049,5.0944484,0.9591466666666667,3.0,239.78666666666666,494.61000000000007,160.39261404441226,0.0408533333333333,1.6804854995133758,0.5940720393233396,1
ISN Eyup Sultan Utrecht,2025-04-18,54.29,750.0,52.0758049,5.0944484,0.07238666666666667,4.0,13.5725,442.5466666666667,240.78142284376182,0.9276133333333333,1.4373174979797774,0.566289194900157,1
ISN Eyup Sultan Utrecht,2025-04-21,225.26,750.0,52.0758049,5.0944484,0.30034666666666665,3.0,75.08666666666666,431.46333333333337,250.44692169532934,0.6996533333333333,0.6358217479363167,0.5388865778258671,0
ISN Eyup Sultan Utrecht,2025-04-25,590.8,750.0,52.0758049,5.0944484,0.7877333333333333,4.0,147.7,444.345,257.4020966309322,0.21226666666666671,1.0778049495596567,0.5561946276453732,0
ISN Eyup Sultan Utrecht,2025-04-28,346.08,750.0,52.0758049,5.0944484,0.46143999999999996,3.0,115.36,397.215,242.30641772350918,0.53856,0.06942579238709229,0.5423470505012902,0
ISN Eyup Sultan Utrecht,2025-05-01,429.23,750.0,52.0758049,5.0944484,0.5723066666666667,3.0,143.07666666666668,394.17,241.66205626866565,0.42769333333333326,0.3203757611960733,0.5388916513765377,0
ISN Eyup Sultan Utrecht,2025-05-02,0.0,750.0,52.0758049,5.0944484,0.0,1.0,0.0,274.27666666666664,225.99899633995346,1.0,1.6918253313415337,0.591909839924095,1
ISN Eyup Sultan Utrecht,2025-05-05,586.89,750.0,52.0758049,5.0944484,0.78252,3.0,195.63,363.04333333333335,226.9068389155919,0.21748,1.0594751350736655,0.5679678707401734,1
ISN Eyup Sultan Utrecht,2025-05-09,453.52,750.0,52.0758049,5.0944484,0.6046933333333333,4.0,113.38,401.08666666666664,218.15204639577962,0.3953066666666667,0.4342456317497119,0.5156239231504511,0
ISN Eyup Sultan Utrecht,2025-05-12,737.8,750.0,52.0758049,5.0944484,0.9837333333333332,3.0,245.9333333333333,425.58666666666664,249.69373109204483,0.016266666666666763,1.7669309673194313,0.6201767396268534,1
ISN Eyup Sultan Utrecht,2025-05-16,812.72,750.0,52.0758049,5.0944484,1.0836266666666667,4.0,203.18,503.35999999999996,289.4800705402701,-0.08362666666666674,2.118150839772237,0.6387812016601829,1
ISN Eyup Sultan Utrecht,2025-05-19,359.41,750.0,52.0758049,5.0944484,0.4792133333333334,3.0,119.80333333333334,491.72333333333336,294.4171970973612,0.5207866666666666,0.006935657579351854,0.5660526752637813,1
ISN Eyup Sultan Utrecht,2025-05-23,384.88,750.0,52.0758049,5.0944484,0.5131733333333334,4.0,96.22,555.87,188.86096579229869,0.48682666666666663,0.11246597284473972,0.5157871945129525,0
ISN Eyup Sultan Utrecht,2025-05-26,524.29,750.0,52.0758049,5.0944484,0.6990533333333333,3.0,174.76333333333332,545.4366666666666,188.5334194955008,0.3009466666666667,0.7660105860140607,0.5482738622184116,0
ISN Eyup Sultan Utrecht,2025-05-30,389.37,750.0,52.0758049,5.0944484,0.51916,4.0,97.3425,534.745,196.44160035491413,0.48084000000000005,0.133514787945021,0.516715554062563,0
ISN Eyup Sultan Utrecht,2025-06-02,521.22,750.0,52.0758049,5.0944484,0.69496,3.0,173.74,498.6483333333333,169.752931216714,0.30504,0.7516186344866969,0.5417230366505257,0
ISN Eyup Sultan Utrecht,2025-06-06,320.11,750.0,52.0758049,5.0944484,0.4268133333333334,4.0,80.0275,416.5466666666667,85.87329146286596,0.5731866666666666,0.19117138885798554,0.4821619584222643,0
ISN Eyup Sultan Utrecht,2025-06-09,272.33,750.0,52.0758049,5.0944484,0.36310666666666663,3.0,90.77666666666666,402.0333333333333,103.09329574063638,0.6368933333333333,0.41516078429038067,0.4974761260338339,0
ISN Eyup Sultan Utrecht,2025-06-13,303.15,750.0,52.0758049,5.0944484,0.40419999999999995,4.0,75.7875,388.41166666666663,110.91574828069412,0.5958000000000001,0.27067871716550823,0.4781166225821897,0
ISN Eyup Sultan Utrecht,2025-06-16,276.42,750.0,52.0758049,5.0944484,0.36856,3.0,92.14,347.09999999999997,95.23739307645704,0.63144,0.3959871420275406,0.492480103005358,0
ISN Eyup Sultan Vlaardingen,2024-01-03,118.82,500.0,51.9068053,4.3468699,0.23764,,,118.82,0.0,0.76236,0.8562951942985086,0.40494704820195393,0
ISN Eyup Sultan Vlaardingen,2024-01-09,51.12,500.0,51.9068053,4.3468699,0.10224,6.0,8.52,84.97,47.87112908632926,0.89776,1.3323546984039858,0.41790768615862517,0
ISN Eyup Sultan Vlaardingen,2024-01-16,32.64,500.0,51.9068053,4.3468699,0.06528,7.0,4.662857142857143,67.52666666666666,45.37215151757004,0.93472,1.4623041760386861,0.431402781915974,0
ISN Eyup Sultan Vlaardingen,2024-01-23,9.24,500.0,51.9068053,4.3468699,0.01848,7.0,1.32,52.955,47.1354993608851,0.98152,1.6268505925241834,0.4594163528154953,0
ISN Eyup Sultan Vlaardingen,2024-01-30,121.26,500.0,51.9068053,4.3468699,0.24252,7.0,17.322857142857142,66.616,50.984616111136894,0.7574799999999999,0.8391373628359182,0.3920375517373378,0
ISN Eyup Sultan Vlaardingen,2024-02-06,10.44,500.0,51.9068053,4.3468699,0.02088,7.0,1.4914285714285713,57.25333333333333,51.044118433632164,0.97912,1.6184123147556964,0.45629051337916376,0
